image_path,mask_path,training_stage
training_input_original/ISIC_0010206.jpg,training_output_mask/ISIC_0010206_segmentation.png,Training
training_input_original/ISIC_0010207.jpg,training_output_mask/ISIC_0010207_segmentation.png,Training
training_input_original/ISIC_0010212.jpg,training_output_mask/ISIC_0010212_segmentation.png,Training
training_input_original/ISIC_0010213.jpg,training_output_mask/ISIC_0010213_segmentation.png,Training
training_input_original/ISIC_0010215.jpg,training_output_mask/ISIC_0010215_segmentation.png,Training
training_input_original/ISIC_0010216.jpg,training_output_mask/ISIC_0010216_segmentation.png,Training
training_input_original/ISIC_0010219.jpg,training_output_mask/ISIC_0010219_segmentation.png,Training
training_input_original/ISIC_0010220.jpg,training_output_mask/ISIC_0010220_segmentation.png,Training
training_input_original/ISIC_0010222.jpg,training_output_mask/ISIC_0010222_segmentation.png,Training
training_input_original/ISIC_0010225.jpg,training_output_mask/ISIC_0010225_segmentation.png,Training
training_input_original/ISIC_0010226.jpg,training_output_mask/ISIC_0010226_segmentation.png,Training
training_input_original/ISIC_0010227.jpg,training_output_mask/ISIC_0010227_segmentation.png,Training
training_input_original/ISIC_0010228.jpg,training_output_mask/ISIC_0010228_segmentation.png,Training
training_input_original/ISIC_0010231.jpg,training_output_mask/ISIC_0010231_segmentation.png,Training
training_input_original/ISIC_0010232.jpg,training_output_mask/ISIC_0010232_segmentation.png,Training
training_input_original/ISIC_0010233.jpg,training_output_mask/ISIC_0010233_segmentation.png,Training
training_input_original/ISIC_0010234.jpg,training_output_mask/ISIC_0010234_segmentation.png,Training
training_input_original/ISIC_0010235.jpg,training_output_mask/ISIC_0010235_segmentation.png,Training
training_input_original/ISIC_0010236.jpg,training_output_mask/ISIC_0010236_segmentation.png,Training
training_input_original/ISIC_0010237.jpg,training_output_mask/ISIC_0010237_segmentation.png,Training
training_input_original/ISIC_0010238.jpg,training_output_mask/ISIC_0010238_segmentation.png,Training
training_input_original/ISIC_0010239.jpg,training_output_mask/ISIC_0010239_segmentation.png,Training
training_input_original/ISIC_0010240.jpg,training_output_mask/ISIC_0010240_segmentation.png,Training
training_input_original/ISIC_0010241.jpg,training_output_mask/ISIC_0010241_segmentation.png,Training
training_input_original/ISIC_0010244.jpg,training_output_mask/ISIC_0010244_segmentation.png,Training
training_input_original/ISIC_0010247.jpg,training_output_mask/ISIC_0010247_segmentation.png,Training
training_input_original/ISIC_0010248.jpg,training_output_mask/ISIC_0010248_segmentation.png,Training
training_input_original/ISIC_0010249.jpg,training_output_mask/ISIC_0010249_segmentation.png,Training
training_input_original/ISIC_0010251.jpg,training_output_mask/ISIC_0010251_segmentation.png,Training
training_input_original/ISIC_0010255.jpg,training_output_mask/ISIC_0010255_segmentation.png,Training
training_input_original/ISIC_0010256.jpg,training_output_mask/ISIC_0010256_segmentation.png,Training
training_input_original/ISIC_0010257.jpg,training_output_mask/ISIC_0010257_segmentation.png,Training
training_input_original/ISIC_0010262.jpg,training_output_mask/ISIC_0010262_segmentation.png,Training
training_input_original/ISIC_0010263.jpg,training_output_mask/ISIC_0010263_segmentation.png,Training
training_input_original/ISIC_0010264.jpg,training_output_mask/ISIC_0010264_segmentation.png,Training
training_input_original/ISIC_0010265.jpg,training_output_mask/ISIC_0010265_segmentation.png,Training
training_input_original/ISIC_0010267.jpg,training_output_mask/ISIC_0010267_segmentation.png,Training
training_input_original/ISIC_0010317.jpg,training_output_mask/ISIC_0010317_segmentation.png,Training
training_input_original/ISIC_0010318.jpg,training_output_mask/ISIC_0010318_segmentation.png,Training
training_input_original/ISIC_0010319.jpg,training_output_mask/ISIC_0010319_segmentation.png,Training
training_input_original/ISIC_0010320.jpg,training_output_mask/ISIC_0010320_segmentation.png,Training
training_input_original/ISIC_0010321.jpg,training_output_mask/ISIC_0010321_segmentation.png,Training
training_input_original/ISIC_0010322.jpg,training_output_mask/ISIC_0010322_segmentation.png,Training
training_input_original/ISIC_0010323.jpg,training_output_mask/ISIC_0010323_segmentation.png,Training
training_input_original/ISIC_0010326.jpg,training_output_mask/ISIC_0010326_segmentation.png,Training
training_input_original/ISIC_0010329.jpg,training_output_mask/ISIC_0010329_segmentation.png,Training
training_input_original/ISIC_0010330.jpg,training_output_mask/ISIC_0010330_segmentation.png,Training
training_input_original/ISIC_0010332.jpg,training_output_mask/ISIC_0010332_segmentation.png,Training
training_input_original/ISIC_0010333.jpg,training_output_mask/ISIC_0010333_segmentation.png,Training
training_input_original/ISIC_0010334.jpg,training_output_mask/ISIC_0010334_segmentation.png,Training
training_input_original/ISIC_0010335.jpg,training_output_mask/ISIC_0010335_segmentation.png,Training
training_input_original/ISIC_0010336.jpg,training_output_mask/ISIC_0010336_segmentation.png,Training
training_input_original/ISIC_0010337.jpg,training_output_mask/ISIC_0010337_segmentation.png,Training
training_input_original/ISIC_0010339.jpg,training_output_mask/ISIC_0010339_segmentation.png,Training
training_input_original/ISIC_0010340.jpg,training_output_mask/ISIC_0010340_segmentation.png,Training
training_input_original/ISIC_0010341.jpg,training_output_mask/ISIC_0010341_segmentation.png,Training
training_input_original/ISIC_0010342.jpg,training_output_mask/ISIC_0010342_segmentation.png,Training
training_input_original/ISIC_0010344.jpg,training_output_mask/ISIC_0010344_segmentation.png,Training
training_input_original/ISIC_0010346.jpg,training_output_mask/ISIC_0010346_segmentation.png,Training
training_input_original/ISIC_0010347.jpg,training_output_mask/ISIC_0010347_segmentation.png,Training
training_input_original/ISIC_0010348.jpg,training_output_mask/ISIC_0010348_segmentation.png,Training
training_input_original/ISIC_0010350.jpg,training_output_mask/ISIC_0010350_segmentation.png,Training
training_input_original/ISIC_0010351.jpg,training_output_mask/ISIC_0010351_segmentation.png,Training
training_input_original/ISIC_0010356.jpg,training_output_mask/ISIC_0010356_segmentation.png,Training
training_input_original/ISIC_0010357.jpg,training_output_mask/ISIC_0010357_segmentation.png,Training
training_input_original/ISIC_0010358.jpg,training_output_mask/ISIC_0010358_segmentation.png,Training
training_input_original/ISIC_0010360.jpg,training_output_mask/ISIC_0010360_segmentation.png,Training
training_input_original/ISIC_0010361.jpg,training_output_mask/ISIC_0010361_segmentation.png,Training
training_input_original/ISIC_0010362.jpg,training_output_mask/ISIC_0010362_segmentation.png,Training
training_input_original/ISIC_0010364.jpg,training_output_mask/ISIC_0010364_segmentation.png,Training
training_input_original/ISIC_0010365.jpg,training_output_mask/ISIC_0010365_segmentation.png,Training
training_input_original/ISIC_0010367.jpg,training_output_mask/ISIC_0010367_segmentation.png,Training
training_input_original/ISIC_0010368.jpg,training_output_mask/ISIC_0010368_segmentation.png,Training
training_input_original/ISIC_0010370.jpg,training_output_mask/ISIC_0010370_segmentation.png,Training
training_input_original/ISIC_0010372.jpg,training_output_mask/ISIC_0010372_segmentation.png,Training
training_input_original/ISIC_0010374.jpg,training_output_mask/ISIC_0010374_segmentation.png,Training
training_input_original/ISIC_0010379.jpg,training_output_mask/ISIC_0010379_segmentation.png,Training
training_input_original/ISIC_0010382.jpg,training_output_mask/ISIC_0010382_segmentation.png,Training
training_input_original/ISIC_0010435.jpg,training_output_mask/ISIC_0010435_segmentation.png,Training
training_input_original/ISIC_0010439.jpg,training_output_mask/ISIC_0010439_segmentation.png,Training
training_input_original/ISIC_0010441.jpg,training_output_mask/ISIC_0010441_segmentation.png,Training
training_input_original/ISIC_0010442.jpg,training_output_mask/ISIC_0010442_segmentation.png,Training
training_input_original/ISIC_0010443.jpg,training_output_mask/ISIC_0010443_segmentation.png,Training
training_input_original/ISIC_0010444.jpg,training_output_mask/ISIC_0010444_segmentation.png,Training
training_input_original/ISIC_0010445.jpg,training_output_mask/ISIC_0010445_segmentation.png,Training
training_input_original/ISIC_0010447.jpg,training_output_mask/ISIC_0010447_segmentation.png,Training
training_input_original/ISIC_0010448.jpg,training_output_mask/ISIC_0010448_segmentation.png,Training
training_input_original/ISIC_0010449.jpg,training_output_mask/ISIC_0010449_segmentation.png,Training
training_input_original/ISIC_0010452.jpg,training_output_mask/ISIC_0010452_segmentation.png,Training
training_input_original/ISIC_0010455.jpg,training_output_mask/ISIC_0010455_segmentation.png,Training
training_input_original/ISIC_0010456.jpg,training_output_mask/ISIC_0010456_segmentation.png,Training
training_input_original/ISIC_0010457.jpg,training_output_mask/ISIC_0010457_segmentation.png,Training
training_input_original/ISIC_0010458.jpg,training_output_mask/ISIC_0010458_segmentation.png,Training
training_input_original/ISIC_0010461.jpg,training_output_mask/ISIC_0010461_segmentation.png,Training
training_input_original/ISIC_0010462.jpg,training_output_mask/ISIC_0010462_segmentation.png,Training
training_input_original/ISIC_0010463.jpg,training_output_mask/ISIC_0010463_segmentation.png,Training
training_input_original/ISIC_0010465.jpg,training_output_mask/ISIC_0010465_segmentation.png,Training
training_input_original/ISIC_0010466.jpg,training_output_mask/ISIC_0010466_segmentation.png,Training
training_input_original/ISIC_0010467.jpg,training_output_mask/ISIC_0010467_segmentation.png,Training
training_input_original/ISIC_0010468.jpg,training_output_mask/ISIC_0010468_segmentation.png,Training
training_input_original/ISIC_0010472.jpg,training_output_mask/ISIC_0010472_segmentation.png,Training
training_input_original/ISIC_0010473.jpg,training_output_mask/ISIC_0010473_segmentation.png,Training
training_input_original/ISIC_0010474.jpg,training_output_mask/ISIC_0010474_segmentation.png,Training
training_input_original/ISIC_0010475.jpg,training_output_mask/ISIC_0010475_segmentation.png,Training
training_input_original/ISIC_0010476.jpg,training_output_mask/ISIC_0010476_segmentation.png,Training
training_input_original/ISIC_0010477.jpg,training_output_mask/ISIC_0010477_segmentation.png,Training
training_input_original/ISIC_0010479.jpg,training_output_mask/ISIC_0010479_segmentation.png,Training
training_input_original/ISIC_0010480.jpg,training_output_mask/ISIC_0010480_segmentation.png,Training
training_input_original/ISIC_0010481.jpg,training_output_mask/ISIC_0010481_segmentation.png,Training
training_input_original/ISIC_0010487.jpg,training_output_mask/ISIC_0010487_segmentation.png,Training
training_input_original/ISIC_0010488.jpg,training_output_mask/ISIC_0010488_segmentation.png,Training
training_input_original/ISIC_0010490.jpg,training_output_mask/ISIC_0010490_segmentation.png,Training
training_input_original/ISIC_0010492.jpg,training_output_mask/ISIC_0010492_segmentation.png,Training
training_input_original/ISIC_0010493.jpg,training_output_mask/ISIC_0010493_segmentation.png,Training
training_input_original/ISIC_0010494.jpg,training_output_mask/ISIC_0010494_segmentation.png,Training
training_input_original/ISIC_0010496.jpg,training_output_mask/ISIC_0010496_segmentation.png,Training
training_input_original/ISIC_0010497.jpg,training_output_mask/ISIC_0010497_segmentation.png,Training
training_input_original/ISIC_0010498.jpg,training_output_mask/ISIC_0010498_segmentation.png,Training
training_input_original/ISIC_0010552.jpg,training_output_mask/ISIC_0010552_segmentation.png,Training
training_input_original/ISIC_0010553.jpg,training_output_mask/ISIC_0010553_segmentation.png,Training
training_input_original/ISIC_0010554.jpg,training_output_mask/ISIC_0010554_segmentation.png,Training
training_input_original/ISIC_0010557.jpg,training_output_mask/ISIC_0010557_segmentation.png,Training
training_input_original/ISIC_0010558.jpg,training_output_mask/ISIC_0010558_segmentation.png,Training
training_input_original/ISIC_0010562.jpg,training_output_mask/ISIC_0010562_segmentation.png,Training
training_input_original/ISIC_0010565.jpg,training_output_mask/ISIC_0010565_segmentation.png,Training
training_input_original/ISIC_0010567.jpg,training_output_mask/ISIC_0010567_segmentation.png,Training
training_input_original/ISIC_0010568.jpg,training_output_mask/ISIC_0010568_segmentation.png,Training
training_input_original/ISIC_0010569.jpg,training_output_mask/ISIC_0010569_segmentation.png,Training
training_input_original/ISIC_0010570.jpg,training_output_mask/ISIC_0010570_segmentation.png,Training
training_input_original/ISIC_0010571.jpg,training_output_mask/ISIC_0010571_segmentation.png,Training
training_input_original/ISIC_0010572.jpg,training_output_mask/ISIC_0010572_segmentation.png,Training
training_input_original/ISIC_0010573.jpg,training_output_mask/ISIC_0010573_segmentation.png,Training
training_input_original/ISIC_0010574.jpg,training_output_mask/ISIC_0010574_segmentation.png,Training
training_input_original/ISIC_0010576.jpg,training_output_mask/ISIC_0010576_segmentation.png,Training
training_input_original/ISIC_0010581.jpg,training_output_mask/ISIC_0010581_segmentation.png,Training
training_input_original/ISIC_0010584.jpg,training_output_mask/ISIC_0010584_segmentation.png,Training
